,utility_name,pwsid,effective_date,bill_frequency,bill_unit,usage_ccf,avg_household_size,et_amount,bill_type,service_charge,commodity_charge,bill,tier_starts,tier_0,tier_1,tier_2,tier_3,tier_4,tier_5,tier_6,tier_7,tier_8,tier_prices,tier_1_price,tier_2_price,tier_3_price,tier_4_price,tier_5_price,tier_6_price,tier_7_price,tier_8_price,median_income_category,approximate_median_income,check,bill_frequency_update,hh_sizes,reasonable_consumption_kgal,total_bill_by_hhsize,mean_bill,perc_MHI,MH
2394,Santa Clara  City Of,CA4310012,1/1/2017,monthly,converted to kgal,7.00947181,2.593943438,3.913428409,Tiered,25.26,12.63,37.89,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$100,000 to $124,999",112500,1,Monthly,7,10.64583333,39.60649191,32.32566343,0.344807077,3.300540992
2395,Santa Clarita Water Division,CA1910017,1/1/2017,Monthly,converted to kgal,15.11999581,2.91795033,5.197090227,Tiered,25.26,27.47,52.73,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,1,1.520833333,27.30949884,40.51504335,0.55563488,2.27579157
2396,Santa Clarita Water Division,CA1910017,1/1/2017,Monthly,converted to kgal,15.11999581,2.91795033,5.197090227,Tiered,25.26,27.47,52.73,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,2,3.041666667,29.35899769,40.51504335,0.55563488,2.446583141
2397,Santa Clarita Water Division,CA1910017,1/1/2017,Monthly,converted to kgal,15.11999581,2.91795033,5.197090227,Tiered,25.26,27.47,52.73,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,3,4.5625,31.40849653,40.51504335,0.55563488,2.617374711
2398,Santa Clarita Water Division,CA1910017,1/1/2017,Monthly,converted to kgal,15.11999581,2.91795033,5.197090227,Tiered,25.26,27.47,52.73,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,4,6.083333333,33.45799537,40.51504335,0.55563488,2.788166281
2399,Santa Clarita Water Division,CA1910017,1/1/2017,Monthly,converted to kgal,15.11999581,2.91795033,5.197090227,Tiered,25.26,27.47,52.73,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,5,7.604166667,35.50749422,40.51504335,0.55563488,2.958957852
2400,Santa Clarita Water Division,CA1910017,1/1/2017,Monthly,converted to kgal,15.11999581,2.91795033,5.197090227,Tiered,25.26,27.47,52.73,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,6,9.125,37.55699306,40.51504335,0.55563488,3.129749422
2401,Santa Clarita Water Division,CA1910017,1/1/2017,Monthly,converted to kgal,15.11999581,2.91795033,5.197090227,Tiered,25.26,27.47,52.73,0-15-50,0,11.22078,37.4026,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.8015-2.0094-2.6417,1.347615678,1.503135689,1.976128968,0,0,0,0,0,"$75,000 to $99,999",87500,0,Monthly,7,10.64583333,39.60649191,40.51504335,0.55563488,3.300540992
2402,Santa Fe Irrigation District,CA3710023,7/1/2017,Bi-Monthly,converted to kgal,35,2.349353533,8.357924545,Tiered,40.52,66.265,86.53,0-16-38-165,0,5.984416,14.212988,61.71429,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.3-2.8-5.16-6.01,1.7205196,2.0945456,3.85994832,4.49579252,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,1,1.520833333,43.13662356,114.2434722,1.218597036,3.59471863
2403,Santa Fe Irrigation District,CA3710023,7/1/2017,Bi-Monthly,converted to kgal,35,2.349353533,8.357924545,Tiered,40.52,66.265,86.53,0-16-38-165,0,5.984416,14.212988,61.71429,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.3-2.8-5.16-6.01,1.7205196,2.0945456,3.85994832,4.49579252,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,2,3.041666667,45.75324712,114.2434722,1.218597036,3.812770593
2404,Santa Fe Irrigation District,CA3710023,7/1/2017,Bi-Monthly,converted to kgal,35,2.349353533,8.357924545,Tiered,40.52,66.265,86.53,0-16-38-165,0,5.984416,14.212988,61.71429,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.3-2.8-5.16-6.01,1.7205196,2.0945456,3.85994832,4.49579252,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,3,4.5625,48.36987068,114.2434722,1.218597036,4.030822556
2405,Santa Fe Irrigation District,CA3710023,7/1/2017,Bi-Monthly,converted to kgal,35,2.349353533,8.357924545,Tiered,40.52,66.265,86.53,0-16-38-165,0,5.984416,14.212988,61.71429,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.3-2.8-5.16-6.01,1.7205196,2.0945456,3.85994832,4.49579252,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,4,6.083333333,51.02349189,114.2434722,1.218597036,4.251957657
2406,Santa Fe Irrigation District,CA3710023,7/1/2017,Bi-Monthly,converted to kgal,35,2.349353533,8.357924545,Tiered,40.52,66.265,86.53,0-16-38-165,0,5.984416,14.212988,61.71429,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.3-2.8-5.16-6.01,1.7205196,2.0945456,3.85994832,4.49579252,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,5,7.604166667,54.20894665,114.2434722,1.218597036,4.517412221
2407,Santa Fe Irrigation District,CA3710023,7/1/2017,Bi-Monthly,converted to kgal,35,2.349353533,8.357924545,Tiered,40.52,66.265,86.53,0-16-38-165,0,5.984416,14.212988,61.71429,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.3-2.8-5.16-6.01,1.7205196,2.0945456,3.85994832,4.49579252,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,6,9.125,57.39440142,114.2434722,1.218597036,4.782866785
2408,Santa Fe Irrigation District,CA3710023,7/1/2017,Bi-Monthly,converted to kgal,35,2.349353533,8.357924545,Tiered,40.52,66.265,86.53,0-16-38-165,0,5.984416,14.212988,61.71429,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.3-2.8-5.16-6.01,1.7205196,2.0945456,3.85994832,4.49579252,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,7,10.64583333,60.57985619,114.2434722,1.218597036,5.048321349
2409,Santa Fe Springs  City Of,CA1910245,8/11/2016,Monthly,converted to kgal,8.863750632,3.015410108,4.366410682,Tiered,12.4,28.1,40.5,0-18-36-100-400,0,13.464936,26.929872,74.8052,299.2208,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.17-3.62-4.14-4.24-4.34,2.37132484,2.70794824,3.09693528,3.17174048,3.24654568,0,0,0,"$50,000 to $59,999",55000,1,Monthly,1,1.520833333,16.00638986,28.12208637,0.613572794,1.333865822
2410,Santa Fe Springs  City Of,CA1910245,8/11/2016,Monthly,converted to kgal,8.863750632,3.015410108,4.366410682,Tiered,12.4,28.1,40.5,0-18-36-100-400,0,13.464936,26.929872,74.8052,299.2208,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.17-3.62-4.14-4.24-4.34,2.37132484,2.70794824,3.09693528,3.17174048,3.24654568,0,0,0,"$50,000 to $59,999",55000,1,Monthly,2,3.041666667,19.61277972,28.12208637,0.613572794,1.63439831
2411,Santa Fe Springs  City Of,CA1910245,8/11/2016,Monthly,converted to kgal,8.863750632,3.015410108,4.366410682,Tiered,12.4,28.1,40.5,0-18-36-100-400,0,13.464936,26.929872,74.8052,299.2208,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.17-3.62-4.14-4.24-4.34,2.37132484,2.70794824,3.09693528,3.17174048,3.24654568,0,0,0,"$50,000 to $59,999",55000,1,Monthly,3,4.5625,23.21916958,28.12208637,0.613572794,1.934930799
2412,Santa Fe Springs  City Of,CA1910245,8/11/2016,Monthly,converted to kgal,8.863750632,3.015410108,4.366410682,Tiered,12.4,28.1,40.5,0-18-36-100-400,0,13.464936,26.929872,74.8052,299.2208,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.17-3.62-4.14-4.24-4.34,2.37132484,2.70794824,3.09693528,3.17174048,3.24654568,0,0,0,"$50,000 to $59,999",55000,1,Monthly,4,6.083333333,26.82555944,28.12208637,0.613572794,2.235463287
2413,Santa Fe Springs  City Of,CA1910245,8/11/2016,Monthly,converted to kgal,8.863750632,3.015410108,4.366410682,Tiered,12.4,28.1,40.5,0-18-36-100-400,0,13.464936,26.929872,74.8052,299.2208,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.17-3.62-4.14-4.24-4.34,2.37132484,2.70794824,3.09693528,3.17174048,3.24654568,0,0,0,"$50,000 to $59,999",55000,1,Monthly,5,7.604166667,30.4319493,28.12208637,0.613572794,2.535995775
2414,Santa Fe Springs  City Of,CA1910245,8/11/2016,Monthly,converted to kgal,8.863750632,3.015410108,4.366410682,Tiered,12.4,28.1,40.5,0-18-36-100-400,0,13.464936,26.929872,74.8052,299.2208,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.17-3.62-4.14-4.24-4.34,2.37132484,2.70794824,3.09693528,3.17174048,3.24654568,0,0,0,"$50,000 to $59,999",55000,1,Monthly,6,9.125,34.03833917,28.12208637,0.613572794,2.836528264
2415,Santa Fe Springs  City Of,CA1910245,8/11/2016,Monthly,converted to kgal,8.863750632,3.015410108,4.366410682,Tiered,12.4,28.1,40.5,0-18-36-100-400,0,13.464936,26.929872,74.8052,299.2208,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.17-3.62-4.14-4.24-4.34,2.37132484,2.70794824,3.09693528,3.17174048,3.24654568,0,0,0,"$50,000 to $59,999",55000,1,Monthly,7,10.64583333,37.64472903,28.12208637,0.613572794,3.137060752
2416,Santa Margarita Water District,CA3010101,1/1/2017,monthly,converted to kgal,11.01321199,2.851368159,4.670695909,Budget,21.79,19.75,78.39,0-indoor-101%-151%-201%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.67-1.94-2.44-2.95-4.84,1.24924684,1.45122088,1.82524688,2.2067534,3.62057168,0,0,0,"$100,000 to $124,999",112500,0,Monthly,1,1.520833333,23.68989624,32.08114877,0.34219892,1.97415802
2417,Santa Margarita Water District,CA3010101,1/1/2017,monthly,converted to kgal,11.01321199,2.851368159,4.670695909,Budget,21.79,19.75,78.39,0-indoor-101%-151%-201%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.67-1.94-2.44-2.95-4.84,1.24924684,1.45122088,1.82524688,2.2067534,3.62057168,0,0,0,"$100,000 to $124,999",112500,0,Monthly,2,3.041666667,25.58979247,32.08114877,0.34219892,2.132482706
2418,Santa Margarita Water District,CA3010101,1/1/2017,monthly,converted to kgal,11.01321199,2.851368159,4.670695909,Budget,21.79,19.75,78.39,0-indoor-101%-151%-201%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.67-1.94-2.44-2.95-4.84,1.24924684,1.45122088,1.82524688,2.2067534,3.62057168,0,0,0,"$100,000 to $124,999",112500,0,Monthly,3,4.5625,27.48968871,32.08114877,0.34219892,2.290807392
2419,Santa Margarita Water District,CA3010101,1/1/2017,monthly,converted to kgal,11.01321199,2.851368159,4.670695909,Budget,21.79,19.75,78.39,0-indoor-101%-151%-201%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.67-1.94-2.44-2.95-4.84,1.24924684,1.45122088,1.82524688,2.2067534,3.62057168,0,0,0,"$100,000 to $124,999",112500,0,Monthly,4,6.083333333,29.38958494,32.08114877,0.34219892,2.449132079
2420,Santa Margarita Water District,CA3010101,1/1/2017,monthly,converted to kgal,11.01321199,2.851368159,4.670695909,Budget,21.79,19.75,78.39,0-indoor-101%-151%-201%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.67-1.94-2.44-2.95-4.84,1.24924684,1.45122088,1.82524688,2.2067534,3.62057168,0,0,0,"$100,000 to $124,999",112500,0,Monthly,5,7.604166667,31.28948118,32.08114877,0.34219892,2.607456765
2421,Santa Margarita Water District,CA3010101,1/1/2017,monthly,converted to kgal,11.01321199,2.851368159,4.670695909,Budget,21.79,19.75,78.39,0-indoor-101%-151%-201%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.67-1.94-2.44-2.95-4.84,1.24924684,1.45122088,1.82524688,2.2067534,3.62057168,0,0,0,"$100,000 to $124,999",112500,0,Monthly,6,9.125,33.18937742,32.08114877,0.34219892,2.765781451
2422,Santa Margarita Water District,CA3010101,1/1/2017,monthly,converted to kgal,11.01321199,2.851368159,4.670695909,Budget,21.79,19.75,78.39,0-indoor-101%-151%-201%,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,1.67-1.94-2.44-2.95-4.84,1.24924684,1.45122088,1.82524688,2.2067534,3.62057168,0,0,0,"$100,000 to $124,999",112500,0,Monthly,7,10.64583333,35.08927365,32.08114877,0.34219892,2.924106138
2423,Santa Maria  City Of,CA4210011,7/1/2017,Monthly,converted to kgal,10.08422216,3.522523347,3.958360682,Tiered,34.73,43.29,78.02,0-5-10-15,0,3.74026,7.48052,11.22078,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.786-4.491-5.249-5.976,2.832124872,3.359501532,3.926524948,4.470358752,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,1,1.520833333,39.03718991,58.13361468,1.468638687,3.253099159
2424,Santa Maria  City Of,CA4210011,7/1/2017,Monthly,converted to kgal,10.08422216,3.522523347,3.958360682,Tiered,34.73,43.29,78.02,0-5-10-15,0,3.74026,7.48052,11.22078,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.786-4.491-5.249-5.976,2.832124872,3.359501532,3.926524948,4.470358752,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,2,3.041666667,43.34437982,58.13361468,1.468638687,3.612031652
2425,Santa Maria  City Of,CA4210011,7/1/2017,Monthly,converted to kgal,10.08422216,3.522523347,3.958360682,Tiered,34.73,43.29,78.02,0-5-10-15,0,3.74026,7.48052,11.22078,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.786-4.491-5.249-5.976,2.832124872,3.359501532,3.926524948,4.470358752,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,3,4.5625,48.08519991,58.13361468,1.468638687,4.007099993
2426,Santa Maria  City Of,CA4210011,7/1/2017,Monthly,converted to kgal,10.08422216,3.522523347,3.958360682,Tiered,34.73,43.29,78.02,0-5-10-15,0,3.74026,7.48052,11.22078,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.786-4.491-5.249-5.976,2.832124872,3.359501532,3.926524948,4.470358752,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,4,6.083333333,53.19444183,58.13361468,1.468638687,4.432870152
2427,Santa Maria  City Of,CA4210011,7/1/2017,Monthly,converted to kgal,10.08422216,3.522523347,3.958360682,Tiered,34.73,43.29,78.02,0-5-10-15,0,3.74026,7.48052,11.22078,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.786-4.491-5.249-5.976,2.832124872,3.359501532,3.926524948,4.470358752,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,5,7.604166667,58.3737943,58.13361468,1.468638687,4.864482858
2428,Santa Maria  City Of,CA4210011,7/1/2017,Monthly,converted to kgal,10.08422216,3.522523347,3.958360682,Tiered,34.73,43.29,78.02,0-5-10-15,0,3.74026,7.48052,11.22078,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.786-4.491-5.249-5.976,2.832124872,3.359501532,3.926524948,4.470358752,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,6,9.125,64.34538432,58.13361468,1.468638687,5.36211536
2429,Santa Maria  City Of,CA4210011,7/1/2017,Monthly,converted to kgal,10.08422216,3.522523347,3.958360682,Tiered,34.73,43.29,78.02,0-5-10-15,0,3.74026,7.48052,11.22078,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,3.786-4.491-5.249-5.976,2.832124872,3.359501532,3.926524948,4.470358752,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,7,10.64583333,70.31697435,58.13361468,1.468638687,5.859747862
2430,Santa Paula  City Of,CA5610011,1/1/2018,Monthly,converted to kgal,12.79232496,3.217583023,4.422495,Tiered,43.81,32.71,76.52,0-12-18,0,8.976624,13.464936,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.47-3.09-3.86,1.84768844,2.31148068,2.88748072,0,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,1,1.520833333,46.62002617,61.76448202,1.560365861,3.885002181
2431,Santa Paula  City Of,CA5610011,1/1/2018,Monthly,converted to kgal,12.79232496,3.217583023,4.422495,Tiered,43.81,32.71,76.52,0-12-18,0,8.976624,13.464936,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.47-3.09-3.86,1.84768844,2.31148068,2.88748072,0,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,2,3.041666667,49.43005234,61.76448202,1.560365861,4.119171028
2432,Santa Paula  City Of,CA5610011,1/1/2018,Monthly,converted to kgal,12.79232496,3.217583023,4.422495,Tiered,43.81,32.71,76.52,0-12-18,0,8.976624,13.464936,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.47-3.09-3.86,1.84768844,2.31148068,2.88748072,0,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,3,4.5625,52.24007851,61.76448202,1.560365861,4.353339876
2433,Santa Paula  City Of,CA5610011,1/1/2018,Monthly,converted to kgal,12.79232496,3.217583023,4.422495,Tiered,43.81,32.71,76.52,0-12-18,0,8.976624,13.464936,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.47-3.09-3.86,1.84768844,2.31148068,2.88748072,0,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,4,6.083333333,55.05010468,61.76448202,1.560365861,4.587508723
2434,Santa Paula  City Of,CA5610011,1/1/2018,Monthly,converted to kgal,12.79232496,3.217583023,4.422495,Tiered,43.81,32.71,76.52,0-12-18,0,8.976624,13.464936,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.47-3.09-3.86,1.84768844,2.31148068,2.88748072,0,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,5,7.604166667,57.86013085,61.76448202,1.560365861,4.82167757
2435,Santa Paula  City Of,CA5610011,1/1/2018,Monthly,converted to kgal,12.79232496,3.217583023,4.422495,Tiered,43.81,32.71,76.52,0-12-18,0,8.976624,13.464936,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.47-3.09-3.86,1.84768844,2.31148068,2.88748072,0,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,6,9.125,60.73897265,61.76448202,1.560365861,5.061581054
2436,Santa Paula  City Of,CA5610011,1/1/2018,Monthly,converted to kgal,12.79232496,3.217583023,4.422495,Tiered,43.81,32.71,76.52,0-12-18,0,8.976624,13.464936,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.47-3.09-3.86,1.84768844,2.31148068,2.88748072,0,0,0,0,0,"$45,000 to $49,999",47500,1,Monthly,7,10.64583333,64.25434952,61.76448202,1.560365861,5.354529127
2437,Scotts Valley Water District,CA4410013,12/13/2017,Bi-Monthly,converted to kgal,8,2.781094527,7.143763333,Tiered,54.22,24.075,51.185,0-6-12-16,0,3,6,8,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,5.63-9.82-15.72-18.99,5.63,9.82,15.72,18.99,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,1,1.520833333,62.78229167,100.41288,1.07107072,5.231857639
2438,Scotts Valley Water District,CA4410013,12/13/2017,Bi-Monthly,converted to kgal,8,2.781094527,7.143763333,Tiered,54.22,24.075,51.185,0-6-12-16,0,3,6,8,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,5.63-9.82-15.72-18.99,5.63,9.82,15.72,18.99,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,2,3.041666667,71.51916667,100.41288,1.07107072,5.959930556
2439,Scotts Valley Water District,CA4410013,12/13/2017,Bi-Monthly,converted to kgal,8,2.781094527,7.143763333,Tiered,54.22,24.075,51.185,0-6-12-16,0,3,6,8,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,5.63-9.82-15.72-18.99,5.63,9.82,15.72,18.99,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,3,4.5625,86.45375,100.41288,1.07107072,7.204479167
2440,Scotts Valley Water District,CA4410013,12/13/2017,Bi-Monthly,converted to kgal,8,2.781094527,7.143763333,Tiered,54.22,24.075,51.185,0-6-12-16,0,3,6,8,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,5.63-9.82-15.72-18.99,5.63,9.82,15.72,18.99,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,4,6.083333333,101.88,100.41288,1.07107072,8.49
2441,Scotts Valley Water District,CA4410013,12/13/2017,Bi-Monthly,converted to kgal,8,2.781094527,7.143763333,Tiered,54.22,24.075,51.185,0-6-12-16,0,3,6,8,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,5.63-9.82-15.72-18.99,5.63,9.82,15.72,18.99,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,5,7.604166667,125.7875,100.41288,1.07107072,10.48229167
2442,Scotts Valley Water District,CA4410013,12/13/2017,Bi-Monthly,converted to kgal,8,2.781094527,7.143763333,Tiered,54.22,24.075,51.185,0-6-12-16,0,3,6,8,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,5.63-9.82-15.72-18.99,5.63,9.82,15.72,18.99,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,6,9.125,153.37375,100.41288,1.07107072,12.78114583
2443,Scotts Valley Water District,CA4410013,12/13/2017,Bi-Monthly,converted to kgal,8,2.781094527,7.143763333,Tiered,54.22,24.075,51.185,0-6-12-16,0,3,6,8,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,5.63-9.82-15.72-18.99,5.63,9.82,15.72,18.99,0,0,0,0,"$100,000 to $124,999",112500,0,Monthly,7,10.64583333,182.254375,100.41288,1.07107072,15.18786458
2444,Seal Beach  City Of,CA3010041,7/1/2016,Bi-Monthly,converted to kgal,4,1.890990758,8.37589,Tiered,18.93,4.94,14.405,0-27,0,10.098702,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.23-2.88,1.66815596,2.15438976,0,0,0,0,0,0,"$50,000 to $59,999",55000,0,Monthly,1,1.520833333,21.46698719,23.92112263,0.521915403,1.788915599
2445,Seal Beach  City Of,CA3010041,7/1/2016,Bi-Monthly,converted to kgal,4,1.890990758,8.37589,Tiered,18.93,4.94,14.405,0-27,0,10.098702,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.23-2.88,1.66815596,2.15438976,0,0,0,0,0,0,"$50,000 to $59,999",55000,0,Monthly,2,3.041666667,24.00397438,23.92112263,0.521915403,2.000331198
2446,Seal Beach  City Of,CA3010041,7/1/2016,Bi-Monthly,converted to kgal,4,1.890990758,8.37589,Tiered,18.93,4.94,14.405,0-27,0,10.098702,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.23-2.88,1.66815596,2.15438976,0,0,0,0,0,0,"$50,000 to $59,999",55000,0,Monthly,3,4.5625,26.54096157,23.92112263,0.521915403,2.211746797
2447,Seal Beach  City Of,CA3010041,7/1/2016,Bi-Monthly,converted to kgal,4,1.890990758,8.37589,Tiered,18.93,4.94,14.405,0-27,0,10.098702,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.23-2.88,1.66815596,2.15438976,0,0,0,0,0,0,"$50,000 to $59,999",55000,0,Monthly,4,6.083333333,29.07794876,23.92112263,0.521915403,2.423162396
2448,Seal Beach  City Of,CA3010041,7/1/2016,Bi-Monthly,converted to kgal,4,1.890990758,8.37589,Tiered,18.93,4.94,14.405,0-27,0,10.098702,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.23-2.88,1.66815596,2.15438976,0,0,0,0,0,0,"$50,000 to $59,999",55000,0,Monthly,5,7.604166667,31.61493595,23.92112263,0.521915403,2.634577995
2449,Seal Beach  City Of,CA3010041,7/1/2016,Bi-Monthly,converted to kgal,4,1.890990758,8.37589,Tiered,18.93,4.94,14.405,0-27,0,10.098702,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.23-2.88,1.66815596,2.15438976,0,0,0,0,0,0,"$50,000 to $59,999",55000,0,Monthly,6,9.125,34.15192314,23.92112263,0.521915403,2.845993595
2450,Seal Beach  City Of,CA3010041,7/1/2016,Bi-Monthly,converted to kgal,4,1.890990758,8.37589,Tiered,18.93,4.94,14.405,0-27,0,10.098702,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,2.23-2.88,1.66815596,2.15438976,0,0,0,0,0,0,"$50,000 to $59,999",55000,0,Monthly,7,10.64583333,36.95494407,23.92112263,0.521915403,3.079578673
2451,Shafter  City Of,CA1510019,7/1/2017,Monthly,converted to kgal,20,3.564868659,4.895780682,Uniform,34,10.7,44.7,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.7,0.7,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,Monthly,1,1.520833333,35.06458333,44.472,1.25568,2.922048611
2452,Shafter  City Of,CA1510019,7/1/2017,Monthly,converted to kgal,20,3.564868659,4.895780682,Uniform,34,10.7,44.7,NA,0,1.00E+05,1.00E+06,1.00E+07,1.00E+08,1.00E+09,1.00E+10,1.00E+11,1.00E+12,0.7,0.7,0,0,0,0,0,0,0,"$40,000 to $44,999",42500,1,Monthly,2,3.041666667,36.12916667,44.472,1.25568,3.010763889
