utility_name,pwsid,effective_date,bill_frequency,bill_unit,usage_ccf,avg_household_size,et_amount,bill_type,service_charge,commodity_charge,bill,tier_starts,tier_0,tier_prices,median_income_category,approximate_median_income,check,bill_frequency_update,Tier_number,Tier_price,Tier_volume
Placer County Water Agency,CA3110005,1/1/2018,Monthly,converted to kgal,13.96086241,2.508760745,4.437376182,Tiered,25.14,21.22,46.36,0-900-2800,0,1.52-1.72-1.84,"$60,000 to $74,999",67500,1,Monthly,2,1.28664944,2094.5456
Placer County Water Agency,CA3110005,1/1/2018,Monthly,converted to kgal,13.96086241,2.508760745,4.437376182,Tiered,25.14,21.22,46.36,0-900-2800,0,1.52-1.72-1.84,"$60,000 to $74,999",67500,1,Monthly,3,1.37641568,NA
Placer County Water Agency,CA3110005,1/1/2018,Monthly,converted to kgal,13.96086241,2.508760745,4.437376182,Tiered,25.14,21.22,46.36,0-900-2800,0,1.52-1.72-1.84,"$60,000 to $74,999",67500,1,Monthly,4,NA,NA
Placer County Water Agency,CA3110005,1/1/2018,Monthly,converted to kgal,13.96086241,2.508760745,4.437376182,Tiered,25.14,21.22,46.36,0-900-2800,0,1.52-1.72-1.84,"$60,000 to $74,999",67500,1,Monthly,5,NA,NA
Placer County Water Agency,CA3110005,1/1/2018,Monthly,converted to kgal,13.96086241,2.508760745,4.437376182,Tiered,25.14,21.22,46.36,0-900-2800,0,1.52-1.72-1.84,"$60,000 to $74,999",67500,1,Monthly,6,NA,NA
Placer County Water Agency,CA3110005,1/1/2018,Monthly,converted to kgal,13.96086241,2.508760745,4.437376182,Tiered,25.14,21.22,46.36,0-900-2800,0,1.52-1.72-1.84,"$60,000 to $74,999",67500,1,Monthly,7,NA,NA
Placer County Water Agency,CA3110005,1/1/2018,Monthly,converted to kgal,13.96086241,2.508760745,4.437376182,Tiered,25.14,21.22,46.36,0-900-2800,0,1.52-1.72-1.84,"$60,000 to $74,999",67500,1,Monthly,8,NA,NA
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,1,2.79771448,7.854546
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,2,3.07075346,15.335066
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,3,3.243104641,NA
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,4,NA,NA
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,5,NA,NA
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,6,NA,NA
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,7,NA,NA
Pleasanton  City Of,CA0110008,1/15/2017,bimonthly,converted to kgal,10,2.760444005,8.753252727,Tiered,13.54,19.695,26.465,0-21-41,0,3.74-4.105-4.3354,"$125,000 to $149,999",137500,0,Monthly,8,NA,NA
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,1,0.71812992,5.984416
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,2,1.309091,28.425976
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,3,2.34140276,NA
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,4,NA,NA
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,5,NA,NA
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,6,NA,NA
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,7,NA,NA
Pomona  City of,CA1910126,1/1/2017,bimonthly,converted to kgal,10,3.403619838,8.743514545,Tiered,33.39,5.58,22.275,0-16-76,0,0.96-1.75-3.13,"$50,000 to $59,999",55000,0,Monthly,8,NA,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,1,2.8425976,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,2,NA,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,3,NA,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Port Hueneme  City Of,CA5610009,7/1/2012,Monthly,converted to kgal,6.757605782,2.930150309,4.254111136,Uniform,37.62,25.68,63.3,NA,NA,3.8,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,1,1.33901308,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,2,NA,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,3,NA,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,4,NA,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,5,NA,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,6,NA,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,7,NA,NA
Porterville  City Of,CA5410010,7/1/2017,Monthly,converted to kgal,14.76662743,3.307617346,4.688008485,Uniform,16.88,26.43,43.31,NA,NA,1.79,NA,NA,1,Monthly,8,NA,NA
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,1,3.71033792,74.8052
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,2,5.28872764,NA
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,3,NA,NA
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,4,NA,NA
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,5,NA,NA
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,6,NA,NA
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,7,NA,NA
Poway  City Of,CA3710015,1/1/2017,bimonthly,converted to kgal,15,2.858794106,8.691275909,Tiered,18.64,37.26,46.58,0-200,0,4.96-7.07,"$75,000 to $99,999",87500,0,Monthly,8,NA,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,1,3.73277948,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,2,NA,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,3,NA,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,4,NA,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,5,NA,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,6,NA,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,7,NA,NA
Quail Valley Water District,CA1502724,1/1/2017,Monthly,converted to kgal,15,3,4,Uniform,77.66,74.85,152.51,NA,NA,4.99,NA,NA,0,Monthly,8,NA,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,1,0.83033772,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,2,1.12955852,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,3,2.08706508,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,4,3.91231196,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,5,NA,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,6,NA,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,7,NA,NA
Quartz Hill Water District,CA1910130,1/1/2018,Monthly,converted to kgal,22.18500294,2.853423534,5.205738409,Budget,29.95,65.79,95.74,0-indoor-100%-130%,0,1.11-1.51-2.79-5.23,"$60,000 to $74,999",67500,1,Monthly,8,NA,NA
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,1,2.72290928,8.228572
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,2,2.88748072,20.197404
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,3,3.19418204,NA
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,4,NA,NA
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,5,NA,NA
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,6,NA,NA
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,7,NA,NA
Rainbow Municipal Water District,CA3710016,3/1/2018,Monthly,converted to kgal,19.33700428,2.422688304,4.739961818,Tiered,61.46,72.44,133.9,0-11-27,0,3.64-3.86-4.27,"$75,000 to $99,999",87500,0,Monthly,8,NA,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,1,4.25641588,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,2,NA,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,3,NA,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Ramona Municipal Water District,CA3710019,1/1/2018,Monthly,converted to kgal,13.53067917,2.959598463,4.460095227,Uniform,32.33,76.99,109.32,NA,NA,5.69,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,1,0.59096108,18.7013
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,2,0.55355848,29.92208
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,3,0.51615588,44.88312
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,4,0.49371432,59.84416
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,5,0.46379224,89.76624
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,6,0.45631172,149.6104
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,7,0.4114286,269.29872
Red Bluff  City Of,CA5210004,7/15/2012,Monthly,converted to kgal,13.58952384,2.389397138,4.433205512,Tiered,15.04,10.74,25.78,0-25-40-60-80-120-200-360-680,0,0.79-0.74-0.69-0.66-0.62-0.61-0.55-0.54-0.48,"$25,000 to $29,999",27500,1,Monthly,8,0.40394808,508.67536
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,1,1.015106564,NA
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,2,NA,NA
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,3,NA,NA
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,4,NA,NA
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,5,NA,NA
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,6,NA,NA
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,7,NA,NA
Redding  City Of,CA4510005,7/2/2017,Monthly,converted to kgal,14.10367989,2.275830176,4.534739705,Uniform,20.16,19.14,39.3,NA,NA,1.357,"$40,000 to $44,999",42500,1,Monthly,8,NA,NA
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,1,0.88270136,6.358442
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,2,1.0846754,10.472728
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,3,1.6457144,NA
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,4,NA,NA
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,5,NA,NA
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,6,NA,NA
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,7,NA,NA
Redlands  City Of,CA3610037,7/1/2016,bimonthly,converted to kgal,19,2.645904508,10.15844238,Tiered,17.68,15.305,24.145,0-17-28,0,1.18-1.45-2.2,"$60,000 to $74,999",67500,0,Monthly,8,NA,NA
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,1,4.24893536,6.732468
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,2,5.10171464,15.709092
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,3,7.07657192,30.670132
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,4,9.32820844,NA
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,5,NA,NA
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,6,NA,NA
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,7,NA,NA
Redwood City,NA,7/1/2017,Monthly,converted to kgal,15,3,4,Tiered,27.38,93.18,120.56,0-9-21-41,0,5.68-6.82-9.46-12.47,NA,NA,1,Monthly,8,NA,NA
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,1,1.02,15
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,2,1.07,25
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,3,1.12,NA
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,4,NA,NA
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,5,NA,NA
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,6,NA,NA
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,7,NA,NA
Reedley  City Of,CA1010027,1/1/2018,Monthly,converted to kgal,10,3.296100961,4.763299545,Tiered,31.08,7.39,38.47,0-15-25,0,1.02-1.07-1.12,"$40,000 to $44,999",42500,0,Monthly,8,NA,NA
